32 - Contraceptive prevalence among women who are married or in a union  aged 15-49

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,634,Qatar,1998,Female,43.2,-,-,1,1,Data pertain to nationals of the country.,Source: 1998 GFHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,634,Qatar,2012,Female,37.5,-,-,1,1,Source: 2012 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,682,Saudi Arabia,1999,Female,20.8,-,-,1,1,Data pertain to nationals of the country.,Source: Saudi Arabia 1999 Demographic Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,682,Saudi Arabia,2007,Female,23.8,-,-,1,1,Data pertain to a non-standard age or marital status group.,Data pertain to nationals of the country.,Source: Saudi Arabia 2007 Demographic Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,682,Saudi Arabia,1996,Female,31.8,-,-,1,1,Data pertain to nationals of the country.,Source: 1996 GFHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,760,Syrian Arab Republic,2010,Female,53.9,-,-,1,1,Figures by method do not add up to the total.,Year of the survey: 2009 - 2010,Source: 2009 - 2010 PAPFAM,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,760,Syrian Arab Republic,2001,Female,46.6,-,-,1,1,Source: 2001 PAPFAM,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,760,Syrian Arab Republic,2006,Female,58.3,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,784,United Arab Emirates,1995,Female,27.5,-,-,1,1,Source: 1995 GFHS,Data pertain to nationals of the country.,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,792,Turkey,2003,Female,71,-,-,1,1,Source: 2003 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,792,Turkey,2008,Female,73,-,-,1,1,Source: Turkey 2008 Demographic and Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,792,Turkey,1998,Female,63.9,-,-,1,1,Source: 1998 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,792,Turkey,2013,Female,73.5,-,-,1,1,Source: 2013 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,887,Yemen,2003,Female,23.1,-,-,1,1,Source: 2003 PAPFAM,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,887,Yemen,2006,Female,27.7,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,887,Yemen,1997,Female,20.8,-,-,1,1,Source: 1997 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,887,Yemen,2013,Female,33.5,-,-,1,1,Preliminary data.,Source: 2013 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,104,Myanmar,2007,Female,41,-,-,1,1,Source: Myanmar  2007  Fertility and Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,104,Myanmar,2010,Female,46,-,-,1,1,Figures by method do not add up to the total.,Data pertain to a non-standard age or marital status group.,Year of the survey: 2009 - 2010,Source: 2009 - 2010 MICS,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,104,Myanmar,2001,Female,37,-,-,1,1,Source: Myanmar 2001 Fertility and Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,104,Myanmar,1997,Female,32.7,-,-,1,1,Adjusted.,Source: Myanmar 1997 Fertility and Reproductive Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,116,Cambodia,2000,Female,23.8,-,-,1,1,Source: 2000 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,116,Cambodia,2005,Female,40,-,-,1,1,Figures by method do not add up to the total.,Source: 2005 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,116,Cambodia,1998,Female,21.8,-,-,1,1,Source: Cambodia 1998 National Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,116,Cambodia,1995,Female,12.6,-,-,1,1,Data pertain to women aged 15 to 44.,Source: Cambodia 1995 KAP Survey on Fertility and Contraception,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,116,Cambodia,2011,Female,50.5,-,-,1,1,Year of the survey: 2010 - 2011,Source: 2010 - 2011 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,1999,Female,55.4,-,-,1,1,Source: Indonesia 1999 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2003,Female,60.3,-,-,1,1,Year of the survey: 2002 - 2003,Source: 2002 - 2003 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2000,Female,54.8,-,-,1,1,Source: Indonesia 2000 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2005,Female,57.9,-,-,1,1,Figures by method do not add up to the total.,Source: Indonesia 2005 National Socio-economic Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2007,Female,61.4,-,-,1,1,Figures by method do not add up to the total.,Source: 2007 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,1996,Female,54.2,-,-,1,1,Source: Indonesia 1996 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,1998,Female,55.4,-,-,1,1,Source: Indonesia 1998 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2001,Female,52.5,-,-,1,1,Source: Indonesia 2001 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,1995,Female,54.2,-,-,1,1,Source: Indonesia 1995 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,1997,Female,57.4,-,-,1,1,Source: 1997 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2012,Female,61.9,-,-,1,1,Source: 2012 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,360,Indonesia,2013,Female,62.5,-,-,1,1,Source: Indonesia 2013 National Socio-economic Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,418,Lao People's Democratic Republic,2000,Female,32.2,-,-,1,1,Figures by method do not add up to the total.,Source: Lao People&quot;s Democratic Republic 2000 Reproductive Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,418,Lao People's Democratic Republic,2005,Female,38.4,-,-,1,1,Source: Lao People&quot;s Democratic Republic 2005 Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,418,Lao People's Democratic Republic,1995,Female,20,-,-,1,1,Year of the survey: 1994 - 1995,Source: Lao People&quot;s Democratic Republic 1994-1995 Fertility and Birth Spacing Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,418,Lao People's Democratic Republic,2012,Female,49.8,-,-,1,1,Year of the survey: 2011 - 2012,Source: Lao People&quot;s Democratic Republic 2011-2012 Demographic and Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,458,Malaysia,2004,Female,49,-,-,1,1,Adjusted.,Source: Malaysia 2004 Population and Family Survey,Data pertain to Peninsular Malaysia.,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,1999,Female,49.3,-,-,1,1,Source: Philippines 1999 Annual Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2003,Female,48.9,-,-,1,1,Source: 2003 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2008,Female,50.7,-,-,1,1,Figures by method do not add up to the total.,Source: 2008 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2000,Female,47,-,-,1,1,Figures by method do not add up to the total.,Source: Philippines 2000 Annual Family Planning Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2005,Female,49.3,-,-,1,1,Source: Philippines 2005 Annual Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,1996,Female,48.1,-,-,1,1,Source: Philippines 1996 Annual Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,1998,Female,47.8,-,-,1,1,Source: 1998 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2001,Female,49.5,-,-,1,1,Data pertain to most commonly used methods only.,Source: Philippines 2001 Annual Family Planning Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2004,Female,49.3,-,-,1,1,Source: Philippines 2004 Annual Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2006,Female,50.6,-,-,1,1,Source: Philippines 2006 Annual Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,1995,Female,50.7,-,-,1,1,Data pertain to most commonly used methods only.,Source: Philippines 1995 Annual Family Planning Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2011,Female,48.9,-,-,1,1,Source: Philippines 2011 Family Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,1997,Female,47,-,-,1,1,Data pertain to most commonly used methods only.,Source: Philippines 1997 Annual Family Planning Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2002,Female,48.8,-,-,1,1,Data pertain to most commonly used methods only.,Source: Philippines 2002 Annual Family Planning Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,608,Philippines,2013,Female,55.1,-,-,1,1,Source: 2013 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,626,Timor-Leste,2003,Female,10,-,-,1,1,Source: Timor-Leste 2003 Demographic and Health Survey (national),-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,626,Timor-Leste,2007,Female,19.8,-,-,1,1,Source: 2007 LSMS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,626,Timor-Leste,2010,Female,22.3,-,-,1,1,Source: 2009 - 2010 DHS,Year of the survey: 2009 - 2010,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,626,Timor-Leste,2001,Female,8,-,-,1,1,Source: 2001 LSMS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,626,Timor-Leste,1997,Female,26.7,-,-,1,1,Source: 1997 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,702,Singapore,1997,Female,62,-,-,1,1,Adjusted.,Data pertain to women aged 15 to 44.,Source: Singapore 1997 National Family Planning and Population Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2003,Female,75.3,-,-,1,1,Source: Viet Nam 2003 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2008,Female,79.4,-,-,1,1,Source: Viet Nam 2008 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2000,Female,74.2,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2005,Female,76.8,-,-,1,1,Source: Viet Nam 2005 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2007,Female,79,-,-,1,1,Source: Viet Nam 2007 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2010,Female,78,-,-,1,1,Source: Viet Nam 2010 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,1998,Female,71.9,-,-,1,1,Source: Viet Nam 1998 Population Change and Family Planning Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2001,Female,73.9,-,-,1,1,Source: Viet Nam 2001 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2004,Female,75.7,-,-,1,1,Source: Viet Nam 2004 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2006,Female,75.7,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2011,Female,77.8,-,-,1,1,Year of the survey: 2010 - 2011,Source: 2010 - 2011 MICS,Figures by method do not add up to the total.,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,1997,Female,75.3,-,-,1,1,Source: 1997 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2002,Female,78.5,-,-,1,1,Source: 2002 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2012,Female,76.3,-,-,1,1,Source: Viet Nam 2012 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2013,Female,77.3,-,-,1,1,Source: Viet Nam 2013 Annual Population Change Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,704,Viet Nam,2014,Female,75.7,-,-,1,1,Year of the survey: 2013 - 2014,Source: 2013 - 2014 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,2005,Female,71.5,-,-,1,1,Adjusted.,Year of the survey: 2005 - 2006,Source: 2005 - 2006 MICS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,2009,Female,79.6,-,-,1,1,Source: Thailand 2009 Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,1996,Female,75.2,-,-,1,1,Adjusted.,Data pertain to women aged 15 to 44.,Year of the survey: 1995 - 1996,Source: Thailand 1995-1996 Survey of Population Change,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,2001,Female,77.8,-,-,1,1,Source: Thailand 2001 Economic Crisis  Demographic Dynamics and Family in Thailand,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,2006,Female,81.1,-,-,1,1,Source: Thailand 2006 Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,1997,Female,72.2,-,-,1,1,Data pertain to women aged 15 to 44.,Year of the survey: 1996 - 1997,Source: Thailand 1996-1997 Contraceptive Prevalence Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,South-eastern Asia,764,Thailand,2012,Female,79.3,-,-,1,1,Source: 2012 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,156,China,2001,Female,86.9,-,-,1,1,Source: China 2001 National Family Planning and Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,156,China,2006,Female,84.6,-,-,1,1,Source: China 2006 National Family Planning and Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,156,China,1997,Female,83.8,-,-,1,1,Source: China 1997 National Family Planning and Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,344,China  Hong Kong Special Administrative Region,2007,Female,79.5,-,-,1,1,Source: China  Hong Kong (SAR) 2007 Family Planning Knowledge  Attitude and Practice,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,344,China  Hong Kong Special Administrative Region,1997,Female,86,-,-,1,1,Adjusted.,Source: China  Hong Kong (SAR) 1997 Family Planning Knowledge  Attitude and Practice,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,344,China  Hong Kong Special Administrative Region,2002,Female,86.2,-,-,1,1,Adjusted.,Source: China  Hong Kong (SAR) 2002 Family Planning Knowledge  Attitude and Practice,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,408,Democratic People's Republic of Korea,2010,Female,70.6,-,-,1,1,Figures by method do not add up to the total.,Data pertain to women aged 20 to 49.,Source: Democratic People&quot;s Republic of Korea 2010 Reproductive Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,408,Democratic People's Republic of Korea,1997,Female,67.3,-,-,1,1,Data are not nationally-representative.,Source: Democratic People&quot;s Republic of Korea 1997 Reproductive Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,408,Democratic People's Republic of Korea,2002,Female,68.6,-,-,1,1,Adjusted.,Source: Democratic People&quot;s Republic of Korea 2002 Reproductive Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,2003,Female,84.5,-,-,1,1,Data pertain to women aged 15 to 44.,Estimate.,Source: Republic of Korea 2003 National Fertility and Family Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,2000,Female,79.3,-,-,1,1,Data pertain to women aged 15 to 44.,Estimate.,Source: Republic of Korea 2000 National Fertility and Family Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,2005,Female,80.2,-,-,1,1,Data pertain to women aged 15 to 44.,Source: Republic of Korea 2005 National Fertility and Family Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,2009,Female,80,-,-,1,1,Data pertain to women aged 15 to 44.,Estimate.,Source: Republic of Korea 2009 National Fertility and Family Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,2006,Female,79.6,-,-,1,1,Data pertain to women aged 15 to 44.,Estimate.,Source: Republic of Korea 2006 National Fertility and Family Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,410,Republic of Korea,1997,Female,80.5,-,-,1,1,Data pertain to women aged 15 to 44.,Estimate.,Source: Republic of Korea 1997 National Fertility and Family Health Survey,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2003,Female,69,-,-,1,1,Source: Mongolia 2003 Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2008,Female,55.2,-,-,1,1,Figures by method do not add up to the total.,Source: Mongolia 2008 Reproductive Health Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2000,Female,67.4,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2005,Female,66,-,-,1,1,Source: 2005 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2010,Female,54.9,-,-,1,1,Source: 2010 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,1998,Female,59.9,-,-,1,1,Source: Mongolia 1998 Reproductive Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Eastern Asia,496,Mongolia,2013,Female,54.6,-,-,1,1,Preliminary data.,Source: 2013 MICS,-,-,-,-,-
